gID,scoreDiff,inning,"Current Outs",onFirst,onSecond,onThird,pID,name
ARI201305110,2,9,1,parrg001,,,papej001,"Jonathan Papelbon"
ARI201305110,2,9,1,,chave001,parrg001,papej001,"Jonathan Papelbon"
ARI201305110,2,9,2,,chave001,parrg001,papej001,"Jonathan Papelbon"
ARI201305120,2,10,0,,,,papej001,"Jonathan Papelbon"
ARI201305120,2,10,1,,,,papej001,"Jonathan Papelbon"
ARI201305120,2,10,2,,,,papej001,"Jonathan Papelbon"
ARI201305120,2,10,2,,gregd001,,papej001,"Jonathan Papelbon"
ATL201205010,2,9,0,,,,papej001,"Jonathan Papelbon"
ATL201205010,2,9,1,,,,papej001,"Jonathan Papelbon"
ATL201205010,2,9,2,,,,papej001,"Jonathan Papelbon"
ATL201208310,3,10,0,,,,papej001,"Jonathan Papelbon"
ATL201208310,3,10,1,,,,papej001,"Jonathan Papelbon"
ATL201208310,3,10,2,,,,papej001,"Jonathan Papelbon"
ATL201304040,2,9,0,,,,papej001,"Jonathan Papelbon"
ATL201304040,2,9,1,,,,papej001,"Jonathan Papelbon"
ATL201304040,2,9,2,,,,papej001,"Jonathan Papelbon"
BAL201009010,3,9,0,,,,papej001,"Jonathan Papelbon"
BAL201009010,3,9,1,,,,papej001,"Jonathan Papelbon"
BAL201009010,3,9,2,,,,papej001,"Jonathan Papelbon"
BAL201009020,2,9,0,,,,papej001,"Jonathan Papelbon"
BAL201009020,2,9,0,pie-f001,,,papej001,"Jonathan Papelbon"
BAL201009020,2,9,0,lugoj001,pie-f001,,papej001,"Jonathan Papelbon"
BAL201009020,2,9,1,,lugoj001,pie-f001,papej001,"Jonathan Papelbon"
BAL201009020,2,9,2,,lugoj001,pie-f001,papej001,"Jonathan Papelbon"
BAL201109270,1,9,0,,,,papej001,"Jonathan Papelbon"
BAL201109270,1,9,0,hardj003,,,papej001,"Jonathan Papelbon"
BAL201109270,1,9,1,,hardj003,,papej001,"Jonathan Papelbon"
BAL201109270,1,9,1,anglm001,,hardj003,papej001,"Jonathan Papelbon"
BAL201109270,1,9,2,,anglm001,,papej001,"Jonathan Papelbon"
ARI201105160,4,8,1,nadyx001,drews001,,adamm001,"Mike Adams"
ARI201105160,4,8,2,nadyx001,drews001,,adamm001,"Mike Adams"
ARI201105160,4,9,0,,,,adamm001,"Mike Adams"
ARI201105160,4,9,1,,,,adamm001,"Mike Adams"
ARI201105160,4,9,1,,younc004,,adamm001,"Mike Adams"
ARI201105160,4,9,2,,younc004,,adamm001,"Mike Adams"
ARI201105160,4,9,2,uptoj001,,younc004,adamm001,"Mike Adams"
ARI201105160,4,9,2,,uptoj001,younc004,adamm001,"Mike Adams"
ANA201209120,3,9,2,,aybae001,,cookr001,"Ryan Cook"
ANA201209110,1,9,0,bourp001,,huntt001,blevj001,"Jerry Blevins"
ANA201209110,1,9,1,bourp001,,huntt001,blevj001,"Jerry Blevins"
ANA201204170,2,9,0,,,,balfg001,"Grant Balfour"
ANA201204170,2,9,1,,,,balfg001,"Grant Balfour"
ANA201204170,2,9,1,,,,balfg001,"Grant Balfour"
ANA201204170,2,9,2,,,,balfg001,"Grant Balfour"
ANA201204190,2,9,0,,,,balfg001,"Grant Balfour"
ANA201204190,2,9,1,,,,balfg001,"Grant Balfour"
ANA201204190,2,9,1,pujoa001,,,balfg001,"Grant Balfour"
ANA201209100,2,9,0,,,,balfg001,"Grant Balfour"
ANA201209100,2,9,1,,,,balfg001,"Grant Balfour"
ANA201209100,2,9,2,,,,balfg001,"Grant Balfour"
BAL201204270,3,9,0,,,,balfg001,"Grant Balfour"
BAL201204270,3,9,0,davic003,,,balfg001,"Grant Balfour"
BAL201204270,3,9,1,davic003,,,balfg001,"Grant Balfour"
BAL201204270,3,9,2,davic003,,,balfg001,"Grant Balfour"
BAL201204270,3,9,2,,davic003,,balfg001,"Grant Balfour"
ARI201207260,2,9,0,,,,parnb001,"Bobby Parnell"
ARI201207260,2,9,0,wheer001,,,parnb001,"Bobby Parnell"
ARI201207260,2,9,1,wheer001,,,parnb001,"Bobby Parnell"
ARI201207260,2,9,2,wheer001,,,parnb001,"Bobby Parnell"
ARI201207260,2,9,2,hilla001,wheer001,,parnb001,"Bobby Parnell"
ATL201209280,2,9,0,,,,parnb001,"Bobby Parnell"
ATL201209280,2,9,1,,,,parnb001,"Bobby Parnell"
ATL201209280,2,9,2,,,,parnb001,"Bobby Parnell"
ATL201306181,1,8,2,freef001,heywj001,uptoj001,parnb001,"Bobby Parnell"
ATL201306181,1,9,0,,,,parnb001,"Bobby Parnell"
ATL201306181,1,9,1,,,,parnb001,"Bobby Parnell"
ATL201306181,1,9,1,uggld001,,,parnb001,"Bobby Parnell"
ATL201306181,1,9,2,uggld001,,,parnb001,"Bobby Parnell"
ATL201306200,1,9,0,,,,parnb001,"Bobby Parnell"
ATL201306200,1,9,1,,,,parnb001,"Bobby Parnell"
ATL201306200,1,9,2,,,,parnb001,"Bobby Parnell"
ARI201009040,1,9,0,,,,lyonb003,"Brandon Lyon"
ARI201009040,1,9,0,younc004,,,lyonb003,"Brandon Lyon"
ARI201009040,1,9,1,,younc004,,lyonb003,"Brandon Lyon"
ARI201009040,1,9,2,,,younc004,lyonb003,"Brandon Lyon"
ARI201009050,1,9,0,,,,lyonb003,"Brandon Lyon"
ARI201009050,1,9,1,,,,lyonb003,"Brandon Lyon"
ARI201009050,1,9,1,,alleb001,,lyonb003,"Brandon Lyon"
ARI201009050,1,9,2,,alleb001,,lyonb003,"Brandon Lyon"
ANA201205060,1,9,1,mathj001,,,hawkl001,"LaTroy Hawkins"
ARI201308100,3,9,0,,,,hawkl001,"LaTroy Hawkins"
ARI201308100,3,9,1,,,,hawkl001,"LaTroy Hawkins"
ARI201308100,3,9,2,,,,hawkl001,"LaTroy Hawkins"
ARI201308100,3,9,2,eatoa002,,,hawkl001,"LaTroy Hawkins"
ARI201308100,3,9,2,,eatoa002,,hawkl001,"LaTroy Hawkins"
ATL201309040,3,9,0,,,,hawkl001,"LaTroy Hawkins"
ATL201309040,3,9,0,,johne002,,hawkl001,"LaTroy Hawkins"
ATL201309040,3,9,1,,johne002,,hawkl001,"LaTroy Hawkins"
ATL201309040,3,9,2,,johne002,,hawkl001,"LaTroy Hawkins"
BAL201109010,2,9,0,,,,franf001,"Frank Francisco"
BAL201109010,2,9,1,,,,franf001,"Frank Francisco"
BAL201109010,2,9,2,,,,franf001,"Frank Francisco"
ATL201305030,2,10,0,,,,famij001,"Jeurys Familia"
ATL201305030,2,10,1,,,,famij001,"Jeurys Familia"
ATL201305030,2,10,2,,,,famij001,"Jeurys Familia"
ANA201007180,1,10,0,,,,aardd001,"David Aardsma"
ANA201007180,1,10,0,napom001,,,aardd001,"David Aardsma"
ANA201007180,1,10,1,,napom001,,aardd001,"David Aardsma"
ANA201007180,1,10,1,mcanp001,napom001,,aardd001,"David Aardsma"
ANA201007180,1,10,2,mcanp001,napom001,,aardd001,"David Aardsma"
BAL201008180,1,9,0,,,,aardd001,"David Aardsma"
BAL201008180,1,9,0,iztuc001,,,aardd001,"David Aardsma"
BAL201008180,1,9,1,,iztuc001,,aardd001,"David Aardsma"
BAL201008180,1,9,2,,iztuc001,,aardd001,"David Aardsma"
ANA201106040,1,9,2,iztum001,,,rivem002,"Mariano Rivera"
ANA201106050,2,9,0,,,,rivem002,"Mariano Rivera"
ANA201106050,2,9,0,iztum001,,,rivem002,"Mariano Rivera"
ANA201106050,2,9,1,iztum001,,,rivem002,"Mariano Rivera"
ANA201106050,2,9,1,abreb001,,iztum001,rivem002,"Mariano Rivera"
ANA201109110,1,9,0,,,,rivem002,"Mariano Rivera"
ANA201109110,1,9,1,,,,rivem002,"Mariano Rivera"
ANA201109110,1,9,1,aybae001,,,rivem002,"Mariano Rivera"
ANA201306160,1,9,1,shucj001,trumm001,pujoa001,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,,shucj001,trumm001,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,calla001,,,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,,calla001,,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,hawpb001,,calla001,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,bourp001,hawpb001,,rivem002,"Mariano Rivera"
ANA201306160,1,9,2,troum001,bourp001,hawpb001,rivem002,"Mariano Rivera"
BAL201006090,2,9,0,,,,rivem002,"Mariano Rivera"
BAL201006090,2,9,1,,,,rivem002,"Mariano Rivera"
BAL201006090,2,9,2,,,,rivem002,"Mariano Rivera"
BAL201009170,1,9,0,,,,rivem002,"Mariano Rivera"
BAL201009170,1,9,1,,,,rivem002,"Mariano Rivera"
BAL201009170,1,9,2,,,,rivem002,"Mariano Rivera"
BAL201108290,1,9,0,,,,rivem002,"Mariano Rivera"
BAL201108290,1,9,1,,,,rivem002,"Mariano Rivera"
BAL201108290,1,9,2,,,,rivem002,"Mariano Rivera"
BAL201204100,1,12,0,,,,rivem002,"Mariano Rivera"
BAL201204100,1,12,1,,,,rivem002,"Mariano Rivera"
BAL201204100,1,12,2,,,,rivem002,"Mariano Rivera"
BAL201204110,2,10,0,,,,rivem002,"Mariano Rivera"
BAL201204110,2,10,1,,,,rivem002,"Mariano Rivera"
BAL201204110,2,10,2,,,,rivem002,"Mariano Rivera"
BAL201204110,2,10,2,paulr001,,,rivem002,"Mariano Rivera"
ARI201210010,2,13,1,uptoj001,polla001,,roenj001,"Josh Roenicke"
ARI201210010,2,13,1,goldp001,uptoj001,polla001,roenj001,"Josh Roenicke"
ARI201210010,2,13,1,schmk001,goldp001,uptoj001,roenj001,"Josh Roenicke"
ARI201210010,2,13,2,schmk001,goldp001,,roenj001,"Josh Roenicke"
ANA201307220,1,8,2,trumm001,,kendh001,perkg001,"Glen Perkins"
ANA201307220,1,8,2,cowgc001,trumm001,,perkg001,"Glen Perkins"
ANA201307220,1,9,0,,,,perkg001,"Glen Perkins"
ANA201307220,1,9,1,,,,perkg001,"Glen Perkins"
ANA201307220,1,9,1,shucj001,,,perkg001,"Glen Perkins"
ANA201307220,1,9,1,troum001,shucj001,,perkg001,"Glen Perkins"
ANA201307220,1,9,2,troum001,shucj001,,perkg001,"Glen Perkins"
ATL201005170,1,9,0,,,,rodrf003,"Francisco Rodriguez"
ATL201005170,1,9,1,,,,rodrf003,"Francisco Rodriguez"
ATL201005170,1,9,2,,,,rodrf003,"Francisco Rodriguez"
ATL201005170,1,9,2,escoy001,,,rodrf003,"Francisco Rodriguez"
ATL201005170,1,9,2,,escoy001,,rodrf003,"Francisco Rodriguez"
ATL201008030,1,9,0,,,,rodrf003,"Francisco Rodriguez"
ATL201008030,1,9,1,,,,rodrf003,"Francisco Rodriguez"
ATL201008030,1,9,2,,,,rodrf003,"Francisco Rodriguez"
ATL201104170,1,9,0,,,,rodrf003,"Francisco Rodriguez"
ATL201104170,1,9,0,jonec004,,,rodrf003,"Francisco Rodriguez"
ATL201104170,1,9,1,,jonec004,,rodrf003,"Francisco Rodriguez"
ATL201104170,1,9,2,,,jonec004,rodrf003,"Francisco Rodriguez"
ATL201106140,1,9,0,,,,rodrf003,"Francisco Rodriguez"
ATL201106140,1,9,1,,,,rodrf003,"Francisco Rodriguez"
ATL201106140,1,9,2,,,,rodrf003,"Francisco Rodriguez"
BAL201006120,2,9,0,,,,rodrf003,"Francisco Rodriguez"
BAL201006120,2,9,1,,,,rodrf003,"Francisco Rodriguez"
BAL201006120,2,9,1,jonea003,,,rodrf003,"Francisco Rodriguez"
BAL201107160,1,9,2,,cabro001,,gonzm001,"Michael Gonzalez"
ARI201107200,3,10,0,,,,axfoj001,"John Axford"
ARI201107200,3,10,0,montm001,,,axfoj001,"John Axford"
ARI201107200,3,10,2,,,,axfoj001,"John Axford"
ATL201007170,3,8,2,,diazm003,,axfoj001,"John Axford"
ATL201007170,3,9,0,,,,axfoj001,"John Axford"
ATL201007170,3,9,1,,,,axfoj001,"John Axford"
ATL201007170,3,9,2,,,,axfoj001,"John Axford"
ANA201004060,2,9,0,,,,raucj001,"Jon Rauch"
ANA201004060,2,9,1,,,,raucj001,"Jon Rauch"
ANA201004060,2,9,2,,,,raucj001,"Jon Rauch"
ANA201004070,2,9,0,,,,raucj001,"Jon Rauch"
ANA201004070,2,9,1,,,,raucj001,"Jon Rauch"
ANA201004070,2,9,2,,,,raucj001,"Jon Rauch"
ANA201004070,2,9,2,,kendh001,,raucj001,"Jon Rauch"
ANA201004070,2,9,2,napom001,,,raucj001,"Jon Rauch"
ANA201104080,1,9,0,,,,raucj001,"Jon Rauch"
ANA201104080,1,9,1,,,,raucj001,"Jon Rauch"
ANA201104080,1,9,2,,,,raucj001,"Jon Rauch"
ANA201104080,1,9,2,pettc001,,,raucj001,"Jon Rauch"
BAL201108050,1,9,0,,,,raucj001,"Jon Rauch"
BAL201108050,1,9,1,,,,raucj001,"Jon Rauch"
BAL201108050,1,9,2,,,,raucj001,"Jon Rauch"
BAL201108050,1,9,2,andir001,,,raucj001,"Jon Rauch"
BAL201108050,1,9,2,,markn001,,raucj001,"Jon Rauch"
ARI201004070,2,9,0,,,,qualc001,"Chad Qualls"
ARI201004070,2,9,1,,,,qualc001,"Chad Qualls"
ARI201004070,2,9,1,hairs001,,,qualc001,"Chad Qualls"
ARI201004200,2,9,0,,,,qualc001,"Chad Qualls"
ARI201004200,2,9,1,,,,qualc001,"Chad Qualls"
ARI201004200,2,9,2,,,,qualc001,"Chad Qualls"
ARI201004230,3,9,2,victs001,,,qualc001,"Chad Qualls"
ARI201004230,3,9,2,,victs001,,qualc001,"Chad Qualls"
ARI201004250,2,9,0,,,,qualc001,"Chad Qualls"
ARI201004250,2,9,1,,,,qualc001,"Chad Qualls"
ARI201004250,2,9,2,,,,qualc001,"Chad Qualls"
ARI201005200,1,9,2,downm001,,,qualc001,"Chad Qualls"
ARI201005210,2,9,2,,lewif001,,qualc001,"Chad Qualls"
ARI201005220,3,9,0,,,,qualc001,"Chad Qualls"
ARI201005220,3,9,1,,,,qualc001,"Chad Qualls"
ARI201005220,3,9,1,overl001,,,qualc001,"Chad Qualls"
ARI201005220,3,9,2,overl001,,,qualc001,"Chad Qualls"
ARI201006050,1,9,0,,,,qualc001,"Chad Qualls"
ARI201006050,1,9,1,,,,qualc001,"Chad Qualls"
ARI201006050,1,9,2,,,,qualc001,"Chad Qualls"
ARI201006070,3,9,0,,,,qualc001,"Chad Qualls"
ARI201006070,3,9,0,heywj001,,,qualc001,"Chad Qualls"
ARI201006070,3,9,0,,heywj001,,qualc001,"Chad Qualls"
ARI201006070,3,9,1,,heywj001,,qualc001,"Chad Qualls"
ARI201006070,3,9,1,glaut001,heywj001,,qualc001,"Chad Qualls"
ARI201006070,3,9,1,blang001,glaut001,heywj001,qualc001,"Chad Qualls"
ARI201006090,1,9,0,,,,qualc001,"Chad Qualls"
ARI201006090,1,9,0,escoy001,,,qualc001,"Chad Qualls"
ARI201006090,1,9,1,escoy001,,,qualc001,"Chad Qualls"
ARI201006090,1,9,1,,escoy001,,qualc001,"Chad Qualls"
ARI201006090,1,9,2,,escoy001,,qualc001,"Chad Qualls"
ARI201208210,1,10,0,,,,cishs001,"Steve Cishek"
ARI201208210,1,10,1,,,,cishs001,"Steve Cishek"
ARI201208210,1,10,2,,,,cishs001,"Steve Cishek"
ARI201208210,1,10,2,wheer001,,,cishs001,"Steve Cishek"
ARI201208210,1,10,2,elmoj001,wheer001,,cishs001,"Steve Cishek"
ARI201306170,1,9,0,,,,cishs001,"Steve Cishek"
ARI201306170,1,9,1,,,,cishs001,"Steve Cishek"
ARI201306170,1,9,2,,,,cishs001,"Steve Cishek"
ATL201208010,2,9,0,,,,cishs001,"Steve Cishek"
ATL201208010,2,9,0,bourm001,,,cishs001,"Steve Cishek"
ATL201208010,2,9,1,bourm001,,,cishs001,"Steve Cishek"
ATL201307030,3,9,1,uggld001,freef001,,cishs001,"Steve Cishek"
ATL201307030,3,9,2,uggld001,freef001,,cishs001,"Steve Cishek"
ATL201307030,3,9,2,johnc003,uggld001,,cishs001,"Steve Cishek"
ATL201307040,1,9,0,,,,cishs001,"Steve Cishek"
ATL201307040,1,9,0,freef001,,,cishs001,"Steve Cishek"
ATL201307040,1,9,1,freef001,,,cishs001,"Steve Cishek"
ATL201307040,1,9,2,freef001,,,cishs001,"Steve Cishek"
ATL201308100,1,9,0,,,,cishs001,"Steve Cishek"
ATL201308100,1,9,1,,,,cishs001,"Steve Cishek"
ATL201308100,1,9,2,,,,cishs001,"Steve Cishek"
ATL201308100,1,9,2,gatte001,,,cishs001,"Steve Cishek"
ARI201007220,3,9,0,,,,wilsb001,"Brian Wilson"
ARI201007220,3,9,1,,,,wilsb001,"Brian Wilson"
ARI201007220,3,9,2,,,,wilsb001,"Brian Wilson"
ARI201007230,3,8,2,laroa001,,,wilsb001,"Brian Wilson"
ARI201007230,3,9,0,,,,wilsb001,"Brian Wilson"
ARI201007230,3,9,0,ryalr001,,,wilsb001,"Brian Wilson"
ARI201007230,3,9,1,ryalr001,,,wilsb001,"Brian Wilson"
ARI201007230,3,9,2,ryalr001,,,wilsb001,"Brian Wilson"
ARI201007230,3,9,2,,ryalr001,,wilsb001,"Brian Wilson"
ARI201007250,1,10,0,,,,wilsb001,"Brian Wilson"
ARI201007250,1,10,1,,,,wilsb001,"Brian Wilson"
ARI201007250,1,10,2,,,,wilsb001,"Brian Wilson"
ARI201009060,2,11,0,,,,wilsb001,"Brian Wilson"
ARI201009060,2,11,0,johnk003,,,wilsb001,"Brian Wilson"
ARI201009060,2,11,1,,johnk003,,wilsb001,"Brian Wilson"
ARI201009060,2,11,2,,johnk003,,wilsb001,"Brian Wilson"
ARI201104150,3,9,2,rober002,montm001,,wilsb001,"Brian Wilson"
ARI201104150,3,9,2,bloow001,,rober002,wilsb001,"Brian Wilson"
ARI201104160,2,9,0,,,,wilsb001,"Brian Wilson"
ARI201104160,2,9,1,,,,wilsb001,"Brian Wilson"
ARI201104160,2,9,2,,,,wilsb001,"Brian Wilson"
ARI201106140,1,9,0,,,,wilsb001,"Brian Wilson"
ARI201106140,1,9,1,,,,wilsb001,"Brian Wilson"
ARI201106140,1,9,2,,,,wilsb001,"Brian Wilson"
ARI201106140,1,9,2,johnk003,,,wilsb001,"Brian Wilson"
ARI201106140,1,9,2,uptoj001,johnk003,,wilsb001,"Brian Wilson"
ARI201106140,1,9,2,,uptoj001,johnk003,wilsb001,"Brian Wilson"
ARI201106150,3,9,0,,,,wilsb001,"Brian Wilson"
ARI201106150,3,9,1,,,,wilsb001,"Brian Wilson"
ARI201106150,3,9,2,,,,wilsb001,"Brian Wilson"
ARI201106150,3,9,2,,rober002,,wilsb001,"Brian Wilson"
ARI201106150,3,9,2,montm001,rober002,,wilsb001,"Brian Wilson"
ATL201008060,1,11,0,,,,wilsb001,"Brian Wilson"
ATL201008060,1,11,1,,,,wilsb001,"Brian Wilson"
ATL201008060,1,11,2,,,,wilsb001,"Brian Wilson"
ATL201010100,1,9,0,,,,wilsb001,"Brian Wilson"
ATL201010100,1,9,1,,,,wilsb001,"Brian Wilson"
ATL201010100,1,9,2,,,,wilsb001,"Brian Wilson"
ATL201010100,1,9,2,rossd001,,,wilsb001,"Brian Wilson"
ATL201010110,1,9,0,,,,wilsb001,"Brian Wilson"
ATL201010110,1,9,1,,,,wilsb001,"Brian Wilson"
ATL201010110,1,9,1,ankir001,,,wilsb001,"Brian Wilson"
ATL201010110,1,9,1,hudst001,ankir001,,wilsb001,"Brian Wilson"
ATL201010110,1,9,2,hudst001,ankir001,,wilsb001,"Brian Wilson"
ATL201006260,1,9,2,lairg001,wortd001,ingeb001,moylp001,"Peter Moylan"
ARI201007060,2,8,1,johnk003,,younc004,marmc001,"Carlos Marmol"
ARI201007060,2,8,1,uptoj001,johnk003,,marmc001,"Carlos Marmol"
ARI201007060,2,8,2,uptoj001,johnk003,,marmc001,"Carlos Marmol"
ARI201007060,2,9,0,,,,marmc001,"Carlos Marmol"
ARI201007060,2,9,0,laroa001,,,marmc001,"Carlos Marmol"
ARI201007060,2,9,1,laroa001,,,marmc001,"Carlos Marmol"
ARI201007060,2,9,2,laroa001,,,marmc001,"Carlos Marmol"
ARI201104290,2,9,0,,,,marmc001,"Carlos Marmol"
ARI201104290,2,9,1,,,,marmc001,"Carlos Marmol"
ARI201104290,2,9,2,,,,marmc001,"Carlos Marmol"
ARI201104300,2,9,0,,,,marmc001,"Carlos Marmol"
ARI201104300,2,9,1,,,,marmc001,"Carlos Marmol"
ARI201104300,2,9,1,rober002,,,marmc001,"Carlos Marmol"
ARI201104300,2,9,2,rober002,,,marmc001,"Carlos Marmol"
ATL201004080,2,8,2,conrb001,pradm001,,marmc001,"Carlos Marmol"
ATL201004080,2,9,0,,,,marmc001,"Carlos Marmol"
ATL201004080,2,9,0,escoy001,,,marmc001,"Carlos Marmol"
ATL201004080,2,9,1,escoy001,,,marmc001,"Carlos Marmol"
ATL201004080,2,9,1,mclon001,escoy001,,marmc001,"Carlos Marmol"
ATL201004080,2,9,2,mclon001,,escoy001,marmc001,"Carlos Marmol"
ATL201108130,4,9,1,uggld001,freef001,pradm001,marmc001,"Carlos Marmol"
ATL201108130,4,9,2,uggld001,,freef001,marmc001,"Carlos Marmol"
ATL201108140,1,9,0,,,,marmc001,"Carlos Marmol"
ATL201108140,1,9,1,,,,marmc001,"Carlos Marmol"
ATL201108140,1,9,2,,,,marmc001,"Carlos Marmol"
ATL201108140,1,9,2,bourm001,,,marmc001,"Carlos Marmol"
ATL201108140,1,9,2,,bourm001,,marmc001,"Carlos Marmol"
ANA201109060,1,9,0,,,,leagb001,"Brandon League"
ANA201109060,1,9,1,,,,leagb001,"Brandon League"
ANA201109060,1,9,2,,,,leagb001,"Brandon League"
ARI201304130,2,9,0,,,,leagb001,"Brandon League"
ARI201304130,2,9,1,,,,leagb001,"Brandon League"
ARI201304130,2,9,2,,,,leagb001,"Brandon League"
BAL201005110,4,8,1,markn001,jonea003,,leagb001,"Brandon League"
BAL201005110,4,9,0,,,,leagb001,"Brandon League"
BAL201005110,4,9,1,,,,leagb001,"Brandon League"
BAL201005110,4,9,2,,,,leagb001,"Brandon League"
BAL201008170,4,8,2,robeb003,,lugoj001,leagb001,"Brandon League"
BAL201008170,4,9,0,,,,leagb001,"Brandon League"
BAL201008170,4,9,1,,,,leagb001,"Brandon League"
BAL201008170,4,9,2,,,,leagb001,"Brandon League"
ANA201206230,2,9,0,,,,jansk001,"Kenley Jansen"
ANA201206230,2,9,1,,,,jansk001,"Kenley Jansen"
ANA201206230,2,9,2,,,,jansk001,"Kenley Jansen"
ARI201009240,2,9,0,,abret001,,jansk001,"Kenley Jansen"
ARI201009240,2,9,1,,abret001,,jansk001,"Kenley Jansen"
ARI201009240,2,9,1,drews001,abret001,,jansk001,"Kenley Jansen"
ARI201009240,2,9,2,drews001,abret001,,jansk001,"Kenley Jansen"
ARI201109280,2,9,1,,,,jansk001,"Kenley Jansen"
ARI201109280,2,9,2,,,,jansk001,"Kenley Jansen"
ARI201205220,1,9,0,,,,jansk001,"Kenley Jansen"
ARI201205220,1,9,0,bloow001,,,jansk001,"Kenley Jansen"
ARI201205220,1,9,1,bloow001,,,jansk001,"Kenley Jansen"
ARI201205220,1,9,1,uptoj001,,bloow001,jansk001,"Kenley Jansen"
ARI201207050,3,9,0,,,,jansk001,"Kenley Jansen"
ARI201207050,3,9,1,,,,jansk001,"Kenley Jansen"
ARI201207050,3,9,2,,,,jansk001,"Kenley Jansen"
ARI201309190,1,9,0,,,,jansk001,"Kenley Jansen"
ARI201309190,1,9,1,,,,jansk001,"Kenley Jansen"
ARI201309190,1,9,2,,,,jansk001,"Kenley Jansen"
ATL201208180,4,8,2,janip001,uggld001,jonec004,jansk001,"Kenley Jansen"
ATL201208180,4,9,0,,,,jansk001,"Kenley Jansen"
ATL201208180,4,9,1,,,,jansk001,"Kenley Jansen"
ATL201208180,4,9,1,,,,jansk001,"Kenley Jansen"
ATL201208180,4,9,2,,,,jansk001,"Kenley Jansen"
BAL201106120,3,9,0,wietm001,,,howej003,"J.P. Howell"
BAL201106120,3,9,1,wietm001,,,howej003,"J.P. Howell"
ARI201107150,2,9,2,rober002,,,guerj002,"Javy Guerra"
ARI201107150,2,9,2,nadyx001,,rober002,guerj002,"Javy Guerra"
ARI201108050,3,8,2,rober002,,,guerj002,"Javy Guerra"
ARI201108050,3,9,0,,,,guerj002,"Javy Guerra"
ARI201108050,3,9,1,,,,guerj002,"Javy Guerra"
ARI201108050,3,9,1,bloow001,,,guerj002,"Javy Guerra"
ARI201108050,3,9,2,bloow001,,,guerj002,"Javy Guerra"
ARI201108050,3,9,2,,bloow001,,guerj002,"Javy Guerra"
ARI201109260,2,9,0,,,,guerj002,"Javy Guerra"
ARI201109260,2,9,0,mcdoj003,,,guerj002,"Javy Guerra"
ARI201109260,2,9,1,bloow001,,,guerj002,"Javy Guerra"
ARI201109260,2,9,2,,bloow001,,guerj002,"Javy Guerra"
ATL201109020,2,9,0,,,,guerj002,"Javy Guerra"
ATL201109020,2,9,1,,,,guerj002,"Javy Guerra"
ATL201109020,2,9,1,,,,guerj002,"Javy Guerra"
ATL201109020,2,9,1,jonec004,,,guerj002,"Javy Guerra"
ATL201109020,2,9,2,jonec004,,,guerj002,"Javy Guerra"
ATL201109020,2,9,2,,jonec004,,guerj002,"Javy Guerra"
ATL201109030,1,10,0,,,,guerj002,"Javy Guerra"
ATL201109030,1,10,1,,,,guerj002,"Javy Guerra"
ATL201109030,1,10,2,,,,guerj002,"Javy Guerra"
ATL201304170,1,9,0,,,,hollg001,"Greg Holland"
ATL201304170,1,9,1,,,,hollg001,"Greg Holland"
ATL201304170,1,9,2,,,,hollg001,"Greg Holland"
ANA201305130,7,7,0,,,,hochl001,"Luke Hochevar"
ANA201305130,7,7,0,calla001,,,hochl001,"Luke Hochevar"
ANA201305130,7,7,1,calla001,,,hochl001,"Luke Hochevar"
ANA201305130,7,7,2,calla001,,,hochl001,"Luke Hochevar"
ANA201305130,7,7,2,,shucj001,,hochl001,"Luke Hochevar"
ANA201305130,7,8,0,,,,hochl001,"Luke Hochevar"
ANA201305130,7,8,1,,,,hochl001,"Luke Hochevar"
ANA201305130,7,8,2,,,,hochl001,"Luke Hochevar"
ANA201305130,7,9,0,,,,hochl001,"Luke Hochevar"
ANA201305130,7,9,1,,,,hochl001,"Luke Hochevar"
ANA201305130,7,9,2,,,,hochl001,"Luke Hochevar"
ANA201305130,7,9,2,congh001,,,hochl001,"Luke Hochevar"
ARI201007100,1,9,0,paulr001,,,gutij002,"Juan Gutierrez"
ARI201007100,1,9,1,paulr001,,,gutij002,"Juan Gutierrez"
ARI201007200,1,9,0,,,,gutij002,"Juan Gutierrez"
ARI201007200,1,9,0,,,,gutij002,"Juan Gutierrez"
ARI201007200,1,9,1,,,,gutij002,"Juan Gutierrez"
ARI201007200,1,9,2,,,,gutij002,"Juan Gutierrez"
ARI201008210,2,9,0,,,,gutij002,"Juan Gutierrez"
ARI201008210,2,9,0,stewi001,,,gutij002,"Juan Gutierrez"
ARI201008210,2,9,1,heltt001,,,gutij002,"Juan Gutierrez"
ARI201008210,2,9,1,iannc001,heltt001,,gutij002,"Juan Gutierrez"
ARI201008210,2,9,2,iannc001,heltt001,,gutij002,"Juan Gutierrez"
ARI201008310,3,9,0,,hundn001,,gutij002,"Juan Gutierrez"
ARI201008310,3,9,1,,hundn001,,gutij002,"Juan Gutierrez"
ARI201008310,3,9,2,,,hundn001,gutij002,"Juan Gutierrez"
ARI201009010,3,9,0,,,,gutij002,"Juan Gutierrez"
ARI201009010,3,9,0,cunna001,,,gutij002,"Juan Gutierrez"
ARI201009010,3,9,1,cabre001,,,gutij002,"Juan Gutierrez"
