GAME_ID,PIT_ID,INN_CT,HOME_TEAM,OUTS_CT,AWAY_SCORE_CT,HOME_SCORE_CT,onFirst,onSecond,onThird,SAVE_PIT_ID,FULL_NAME
ATL201209150,gorzt001,6,0,1,4,4,0,0,0,kimbc001,"Tom Gorzelanny"
ATL201209150,gorzt001,6,0,1,4,4,0,0,0,kimbc001,"Tom Gorzelanny"
ATL201209150,gorzt001,6,0,1,4,4,0,0,0,kimbc001,"Tom Gorzelanny"
ATL201209150,gonzm001,7,0,2,4,4,1,0,1,kimbc001,"Mike Gonzalez"
ATL201209150,gonzm001,7,0,2,4,4,1,0,1,kimbc001,"Michael Gonzalez"
ATL201209150,gonzm001,7,0,2,4,4,1,0,1,kimbc001,"Mike Gonzalez"
ATL201209150,gonzm001,7,0,2,4,4,1,0,1,kimbc001,"Michael Gonzalez"
ATL201209150,gonzm001,7,0,2,4,4,1,0,1,kimbc001,"Mike Gonzalez"
ATL201209150,mattr001,8,0,0,4,4,0,0,0,kimbc001,"Ryan Mattheus"
ATL201209150,mattr001,8,0,0,4,4,0,0,0,kimbc001,"Ryan Mattheus"
ATL201209150,mattr001,8,0,0,4,4,0,0,0,kimbc001,"Ryan Mattheus"
ATL201209150,dukez001,8,0,1,4,5,1,1,1,kimbc001,"Zach Duke"
ATL201209150,dukez001,8,0,1,4,5,1,1,1,kimbc001,"Zach Duke"
ATL201209150,dukez001,8,0,1,4,5,1,1,1,kimbc001,"Zach Duke"
ATL201209150,dukez001,8,0,1,4,5,1,1,1,kimbc001,"Zach Duke"
ATL201209150,dukez001,8,0,1,4,5,1,1,1,kimbc001,"Zach Duke"
ATL201209160,gearc001,7,1,0,1,2,0,0,0,None,"Cory Gearrin"
ATL201209160,gearc001,7,1,0,1,2,0,0,0,None,"Cory Gearrin"
ATL201209160,gearc001,7,1,0,1,2,0,0,0,None,"Cory Gearrin"
ATL201209160,stamc001,6,0,0,1,2,0,1,1,None,"Craig Stammen"
ATL201209160,stamc001,6,0,0,1,2,0,1,1,None,"Craig Stammen"
ATL201209160,stamc001,6,0,0,1,2,0,1,1,None,"Craig Stammen"
ATL201209160,stamc001,6,0,0,1,2,0,1,1,None,"Craig Stammen"
ATL201209160,burns001,7,0,1,1,2,1,0,1,None,"Sean Burnett"
ATL201209160,burns001,7,0,1,1,2,1,0,1,None,"Sean Burnett"
ATL201209160,burns001,7,0,1,1,2,1,0,1,None,"Sean Burnett"
ATL201209160,burns001,7,0,1,1,2,1,0,1,None,"Sean Burnett"
ATL201209250,kimbc001,9,1,0,3,2,0,0,0,None,"Craig Kimbrel"
ATL201209250,kimbc001,9,1,0,3,2,0,0,0,None,"Craig Kimbrel"
ATL201209250,kimbc001,9,1,0,3,2,0,0,0,None,"Craig Kimbrel"
ATL201209250,kimbc001,9,1,0,3,2,0,0,0,None,"Craig Kimbrel"
ATL201209250,ramoa001,7,0,0,3,2,0,0,0,None,"A.J. Ramos"
ATL201209250,ramoa001,7,0,0,3,2,0,0,0,None,"A.J. Ramos"
ATL201209250,jennd003,7,0,2,3,2,1,0,0,None,"Dan Jennings"
ATL201209250,jennd003,7,0,2,3,2,1,0,0,None,"Dan Jennings"
ATL201209250,dunnm002,9,0,0,3,2,0,0,0,None,"Michael Dunn"
ATL201209250,dunnm002,9,0,0,3,2,0,0,0,None,"Michael Dunn"
ATL201209250,dunnm002,9,0,0,3,2,0,0,0,None,"Michael Dunn"
ATL201209250,dunnm002,9,0,0,3,2,0,0,0,None,"Michael Dunn"
ATL201209260,durbc001,7,1,2,0,3,1,0,0,kimbc001,"Chad Durbin"
ATL201209260,durbc001,7,1,2,0,3,1,0,0,kimbc001,"Chad Durbin"
ATL201209260,durbc001,7,1,2,0,3,1,0,0,kimbc001,"Chad Durbin"
ATL201209260,durbc001,7,1,2,0,3,1,0,0,kimbc001,"Chad Durbin"
ATL201209260,oflae001,8,1,0,0,3,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201209260,oflae001,8,1,0,0,3,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201209260,oflae001,8,1,0,0,3,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201209260,oflae001,8,1,0,0,3,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201209260,jennd003,8,0,0,0,3,0,0,0,kimbc001,"Dan Jennings"
ATL201209260,jennd003,8,0,0,0,3,0,0,0,kimbc001,"Dan Jennings"
ATL201209270,avill001,6,1,1,2,4,1,0,0,None,"Luis Avilan"
ATL201209270,avill001,6,1,1,2,4,1,0,0,None,"Luis Avilan"
ATL201209270,webbr001,7,0,2,2,4,1,1,1,None,"Ryan Webb"
ATL201209270,webbr001,7,0,2,2,4,1,1,1,None,"Ryan Webb"
ATL201209270,webbr001,7,0,2,2,4,1,1,1,None,"Ryan Webb"
ATL201209270,webbr001,7,0,2,2,4,1,1,1,None,"Ryan Webb"
ATL201209270,cishs001,8,0,0,2,6,0,0,0,None,"Steve Cishek"
ATL201209270,cishs001,8,0,0,2,6,0,0,0,None,"Steve Cishek"
ATL201209270,cishs001,8,0,0,2,6,0,0,0,None,"Steve Cishek"
ATL201209270,cishs001,8,0,0,2,6,0,0,0,None,"Steve Cishek"
ATL201209280,gearc001,8,1,1,3,1,1,1,1,parnb001,"Cory Gearrin"
ATL201209280,gearc001,8,1,1,3,1,1,1,1,parnb001,"Cory Gearrin"
ATL201209280,gearc001,8,1,1,3,1,1,1,1,parnb001,"Cory Gearrin"
ATL201209280,hampj001,8,0,1,3,1,0,0,0,parnb001,"Justin Hampson"
ATL201209290,durbc001,7,1,1,0,2,0,1,0,kimbc001,"Chad Durbin"
ATL201209290,durbc001,7,1,1,0,2,0,1,0,kimbc001,"Chad Durbin"
ATL201209290,durbc001,7,1,1,0,2,0,1,0,kimbc001,"Chad Durbin"
ATL201209290,durbc001,7,1,1,0,2,0,1,0,kimbc001,"Chad Durbin"
ATL201209290,avill001,7,1,2,0,2,0,1,0,kimbc001,"Luis Avilan"
ATL201209290,avill001,7,1,2,0,2,0,1,0,kimbc001,"Luis Avilan"
ATL201209290,kimbc001,9,1,0,0,2,0,0,0,kimbc001,"Craig Kimbrel"
ATL201209290,kimbc001,9,1,0,0,2,0,0,0,kimbc001,"Craig Kimbrel"
ATL201209290,kimbc001,9,1,0,0,2,0,0,0,kimbc001,"Craig Kimbrel"
ATL201209290,kimbc001,9,1,0,0,2,0,0,0,kimbc001,"Craig Kimbrel"
ATL201209290,ramie005,7,0,0,0,2,0,0,0,kimbc001,"Elvin Ramirez"
ATL201209300,kimbc001,9,1,2,2,6,1,1,0,kimbc001,"Craig Kimbrel"
ATL201209300,kimbc001,9,1,2,2,6,1,1,0,kimbc001,"Craig Kimbrel"
ATL201209300,kimbc001,9,1,2,2,6,1,1,0,kimbc001,"Craig Kimbrel"
ATL201209300,kimbc001,9,1,2,2,6,1,1,0,kimbc001,"Craig Kimbrel"
ATL201209300,mchuc001,6,0,0,1,4,0,0,0,kimbc001,"Collin McHugh"
ATL201209300,mchuc001,6,0,0,1,4,0,0,0,kimbc001,"Collin McHugh"
ATL201209300,mchuc001,6,0,0,1,4,0,0,0,kimbc001,"Collin McHugh"
ATL201209300,hampj001,7,0,0,1,6,0,0,0,kimbc001,"Justin Hampson"
ATL201210050,durbc001,7,1,1,4,2,0,0,1,mottj001,"Chad Durbin"
ATL201210050,durbc001,7,1,1,4,2,0,0,1,mottj001,"Chad Durbin"
ATL201210050,durbc001,7,1,1,4,2,0,0,1,mottj001,"Chad Durbin"
ATL201210050,durbc001,7,1,1,4,2,0,0,1,mottj001,"Chad Durbin"
ATL201210050,ventj001,7,1,1,5,2,0,1,0,mottj001,"Jonny Venters"
ATL201210050,ventj001,7,1,1,5,2,0,1,0,mottj001,"Jonny Venters"
ATL201210050,ventj001,7,1,1,5,2,0,1,0,mottj001,"Jonny Venters"
ATL201210050,lynnl001,6,0,2,4,2,1,0,0,mottj001,"Lance Lynn"
ATL201210050,lynnl001,6,0,2,4,2,1,0,0,mottj001,"Lance Lynn"
ATL201210050,lynnl001,6,0,2,4,2,1,0,0,mottj001,"Lance Lynn"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,rzepm001,7,0,2,6,3,1,0,0,mottj001,"Marc Rzepczynski"
ATL201210050,boggm001,8,0,0,6,3,0,0,0,mottj001,"Mitchell Boggs"
ATL201210050,boggm001,8,0,0,6,3,0,0,0,mottj001,"Mitchell Boggs"
ATL201210050,boggm001,8,0,0,6,3,0,0,0,mottj001,"Mitchell Boggs"
ATL201210050,boggm001,8,0,0,6,3,0,0,0,mottj001,"Mitchell Boggs"
ATL201210050,boggm001,8,0,0,6,3,0,0,0,mottj001,"Mitchell Boggs"
ATL201304010,avill001,5,1,1,3,4,0,1,1,kimbc001,"Luis Avilan"
ATL201304010,avill001,5,1,1,3,4,0,1,1,kimbc001,"Luis Avilan"
ATL201304010,waldj001,8,1,0,4,7,0,0,0,kimbc001,"Jordan Walden"
ATL201304010,waldj001,8,1,0,4,7,0,0,0,kimbc001,"Jordan Walden"
ATL201304010,waldj001,8,1,0,4,7,0,0,0,kimbc001,"Jordan Walden"
ATL201304010,waldj001,8,1,0,4,7,0,0,0,kimbc001,"Jordan Walden"
ATL201304010,horsj001,6,0,0,3,6,1,0,1,kimbc001,"Jeremy Horst"
ATL201304010,horsj001,6,0,0,3,6,1,0,1,kimbc001,"Jeremy Horst"
ATL201304010,horsj001,6,0,0,3,6,1,0,1,kimbc001,"Jeremy Horst"
ATL201304030,gearc001,6,1,2,0,7,1,0,0,None,"Cory Gearrin"
ATL201304030,gearc001,6,1,2,0,7,1,0,0,None,"Cory Gearrin"
ATL201304030,gearc001,6,1,2,0,7,1,0,0,None,"Cory Gearrin"
ATL201304030,martc005,7,1,0,0,7,0,0,0,None,"Cristhian Martinez"
ATL201304030,martc005,7,1,0,0,7,0,0,0,None,"Cristhian Martinez"
ATL201304030,martc005,7,1,0,0,7,0,0,0,None,"Cristhian Martinez"
ATL201304030,martc005,7,1,0,0,7,0,0,0,None,"Cristhian Martinez"
ATL201304030,avill001,7,1,1,2,7,0,1,0,None,"Luis Avilan"
ATL201304030,avill001,7,1,1,2,7,0,1,0,None,"Luis Avilan"
ATL201304030,valdr002,4,0,1,0,4,1,0,0,None,"Raul Valdes"
ATL201304030,valdr002,4,0,1,0,4,1,0,0,None,"Raul Valdes"
ATL201304030,valdr002,4,0,1,0,4,1,0,0,None,"Raul Valdes"
ATL201304030,valdr002,4,0,1,0,4,1,0,0,None,"Raul Valdes"
ATL201304030,valdr002,4,0,1,0,4,1,0,0,None,"Raul Valdes"
ATL201304030,basta001,6,0,0,0,7,0,0,0,None,"Antonio Bastardo"
ATL201304030,basta001,6,0,0,0,7,0,0,0,None,"Antonio Bastardo"
ATL201304030,basta001,6,0,0,0,7,0,0,0,None,"Antonio Bastardo"
ATL201304030,basta001,6,0,0,0,7,0,0,0,None,"Antonio Bastardo"
ATL201304030,papej001,8,0,0,2,7,0,0,0,None,"Jonathan Papelbon"
ATL201304030,papej001,8,0,0,2,7,0,0,0,None,"Jonathan Papelbon"
ATL201304030,papej001,8,0,0,2,7,0,0,0,None,"Jonathan Papelbon"
ATL201304030,papej001,8,0,0,2,7,0,0,0,None,"Jonathan Papelbon"
ATL201304040,gearc001,6,1,0,2,0,0,0,0,papej001,"Cory Gearrin"
ATL201304040,gearc001,6,1,0,2,0,0,0,0,papej001,"Cory Gearrin"
ATL201304040,gearc001,6,1,0,2,0,0,0,0,papej001,"Cory Gearrin"
ATL201304040,varva001,8,1,0,2,0,0,0,0,papej001,"Anthony Varvaro"
ATL201304040,varva001,8,1,0,2,0,0,0,0,papej001,"Anthony Varvaro"
ATL201304040,varva001,8,1,0,2,0,0,0,0,papej001,"Anthony Varvaro"
ATL201304040,varva001,8,1,0,2,0,0,0,0,papej001,"Anthony Varvaro"
ATL201304050,oflae001,8,1,1,1,4,1,0,0,kimbc001,"Eric O'Flaherty"
ATL201304050,oflae001,8,1,1,1,4,1,0,0,kimbc001,"Eric O'Flaherty"
ATL201304050,oflae001,8,1,1,1,4,1,0,0,kimbc001,"Eric O'Flaherty"
ATL201304050,oflae001,8,1,1,1,4,1,0,0,kimbc001,"Eric O'Flaherty"
ATL201304060,gearc001,8,1,1,5,1,1,1,1,None,"Cory Gearrin"
ATL201304060,gearc001,8,1,1,5,1,1,1,1,None,"Cory Gearrin"
ATL201304060,gearc001,8,1,1,5,1,1,1,1,None,"Cory Gearrin"
ATL201304060,russj003,7,0,2,5,1,1,0,0,None,"James Russell"
ATL201304060,russj003,7,0,2,5,1,1,0,0,None,"James Russell"
ATL201304060,russj003,7,0,2,5,1,1,0,0,None,"James Russell"
ATL201304060,russj003,7,0,2,5,1,1,0,0,None,"James Russell"
ATL201304060,marmc001,9,0,0,5,4,0,0,0,None,"Carlos Marmol"
ATL201304060,marmc001,9,0,0,5,4,0,0,0,None,"Carlos Marmol"
ATL201304060,marmc001,9,0,0,5,4,0,0,0,None,"Carlos Marmol"
ATL201304060,marmc001,9,0,0,5,4,0,0,0,None,"Carlos Marmol"
ATL201304060,marmc001,9,0,0,5,4,0,0,0,None,"Carlos Marmol"
ATL201304070,avill001,7,1,2,1,4,1,1,0,None,"Luis Avilan"
ATL201304070,avill001,7,1,2,1,4,1,1,0,None,"Luis Avilan"
ATL201304070,waldj001,9,1,0,1,5,0,0,0,None,"Jordan Walden"
ATL201304070,waldj001,9,1,0,1,5,0,0,0,None,"Jordan Walden"
ATL201304070,waldj001,9,1,0,1,5,0,0,0,None,"Jordan Walden"
ATL201304070,waldj001,9,1,0,1,5,0,0,0,None,"Jordan Walden"
ATL201304070,bowdm001,6,0,2,1,3,1,0,1,None,"Michael Bowden"
ATL201304070,bowdm001,6,0,2,1,3,1,0,1,None,"Michael Bowden"
ATL201304070,bowdm001,6,0,2,1,3,1,0,1,None,"Michael Bowden"
ATL201304070,bowdm001,6,0,2,1,3,1,0,1,None,"Michael Bowden"
ATL201304070,bowdm001,6,0,2,1,3,1,0,1,None,"Michael Bowden"
ATL201304070,takah001,8,0,0,1,4,0,0,0,None,"Hisanori Takahashi"
ATL201304070,takah001,8,0,0,1,4,0,0,0,None,"Hisanori Takahashi"
ATL201304070,takah001,8,0,0,1,4,0,0,0,None,"Hisanori Takahashi"
ATL201304070,takah001,8,0,0,1,4,0,0,0,None,"Hisanori Takahashi"
ATL201304070,takah001,8,0,0,1,4,0,0,0,None,"Hisanori Takahashi"
ATL201304160,kimbc001,9,1,1,2,6,0,0,1,None,"Craig Kimbrel"
ATL201304160,kimbc001,9,1,1,2,6,0,0,1,None,"Craig Kimbrel"
ATL201304160,kimbc001,9,1,1,2,6,0,0,1,None,"Craig Kimbrel"
ATL201304160,kimbc001,9,1,1,2,6,0,0,1,None,"Craig Kimbrel"
ATL201304160,herrk001,8,0,0,2,2,0,0,0,None,"Kelvin Herrera"
ATL201304160,herrk001,8,0,0,2,2,0,0,0,None,"Kelvin Herrera"
ATL201304160,herrk001,8,0,0,2,2,0,0,0,None,"Kelvin Herrera"
ATL201304160,crowa001,8,0,2,2,5,1,0,0,None,"Aaron Crow"
ATL201304160,crowa001,8,0,2,2,5,1,0,0,None,"Aaron Crow"
ATL201304160,crowa001,8,0,2,2,5,1,0,0,None,"Aaron Crow"
ATL201304290,waldj001,6,1,1,2,2,1,1,0,kimbc001,"Jordan Walden"
ATL201304290,waldj001,6,1,1,2,2,1,1,0,kimbc001,"Jordan Walden"
ATL201304290,waldj001,6,1,1,2,2,1,1,0,kimbc001,"Jordan Walden"
ATL201304290,waldj001,6,1,1,2,2,1,1,0,kimbc001,"Jordan Walden"
ATL201304290,kimbc001,9,1,0,2,3,0,0,0,kimbc001,"Craig Kimbrel"
ATL201304290,kimbc001,9,1,0,2,3,0,0,0,kimbc001,"Craig Kimbrel"
ATL201304290,kimbc001,9,1,0,2,3,0,0,0,kimbc001,"Craig Kimbrel"
ATL201304290,kimbc001,9,1,0,2,3,0,0,0,kimbc001,"Craig Kimbrel"
ATL201305010,avill001,9,1,0,2,0,0,0,0,sorir001,"Luis Avilan"
ATL201305010,avill001,9,1,0,2,0,0,0,0,sorir001,"Luis Avilan"
ATL201305010,sorir001,9,0,0,2,0,0,0,0,sorir001,"Rafael Soriano"
ATL201305010,sorir001,9,0,0,2,0,0,0,0,sorir001,"Rafael Soriano"
ATL201305010,sorir001,9,0,0,2,0,0,0,0,sorir001,"Rafael Soriano"
ATL201305010,sorir001,9,0,0,2,0,0,0,0,sorir001,"Rafael Soriano"
ATL201305020,gearc001,8,1,0,3,1,0,0,0,sorir001,"Cory Gearrin"
ATL201305020,gearc001,8,1,0,3,1,0,0,0,sorir001,"Cory Gearrin"
ATL201305020,gearc001,8,1,0,3,1,0,0,0,sorir001,"Cory Gearrin"
ATL201305030,kimbc001,9,1,0,4,5,0,0,0,famij001,"Craig Kimbrel"
ATL201305030,kimbc001,9,1,0,4,5,0,0,0,famij001,"Craig Kimbrel"
ATL201305030,kimbc001,9,1,0,4,5,0,0,0,famij001,"Craig Kimbrel"
ATL201305030,kimbc001,9,1,0,4,5,0,0,0,famij001,"Craig Kimbrel"
ATL201305030,avill001,10,1,2,6,5,1,0,1,famij001,"Luis Avilan"
ATL201305030,avill001,10,1,2,6,5,1,0,1,famij001,"Luis Avilan"
ATL201305030,gearc001,10,1,2,7,5,1,1,0,famij001,"Cory Gearrin"
ATL201305030,gearc001,10,1,2,7,5,1,1,0,famij001,"Cory Gearrin"
ATL201305030,gearc001,10,1,2,7,5,1,1,0,famij001,"Cory Gearrin"
ATL201305030,hawkl001,5,0,1,3,2,1,1,1,famij001,"LaTroy Hawkins"
ATL201305030,hawkl001,5,0,1,3,2,1,1,1,famij001,"LaTroy Hawkins"
ATL201305030,hawkl001,5,0,1,3,2,1,1,1,famij001,"LaTroy Hawkins"
ATL201305030,hawkl001,5,0,1,3,2,1,1,1,famij001,"LaTroy Hawkins"
ATL201305030,atchs001,7,0,0,3,3,0,0,0,famij001,"Scott Atchison"
ATL201305030,atchs001,7,0,0,3,3,0,0,0,famij001,"Scott Atchison"
ATL201305030,atchs001,7,0,0,3,3,0,0,0,famij001,"Scott Atchison"
ATL201305030,atchs001,7,0,0,3,3,0,0,0,famij001,"Scott Atchison"
ATL201305030,lyonb003,8,0,1,4,4,0,0,0,famij001,"Brandon Lyon"
ATL201305030,lyonb003,8,0,1,4,4,0,0,0,famij001,"Brandon Lyon"
ATL201305030,lyonb003,8,0,1,4,4,0,0,0,famij001,"Brandon Lyon"
ATL201305030,lyonb003,8,0,1,4,4,0,0,0,famij001,"Brandon Lyon"
ATL201305030,lyonb003,8,0,1,4,4,0,0,0,famij001,"Brandon Lyon"
ATL201305030,parnb001,9,0,1,5,5,0,0,1,famij001,"Bobby Parnell"
ATL201305030,parnb001,9,0,1,5,5,0,0,1,famij001,"Bobby Parnell"
ATL201305030,parnb001,9,0,1,5,5,0,0,1,famij001,"Bobby Parnell"
ATL201305030,parnb001,9,0,1,5,5,0,0,1,famij001,"Bobby Parnell"
ATL201305050,avill001,8,1,1,2,8,0,1,0,None,"Luis Avilan"
ATL201305050,avill001,8,1,1,2,8,0,1,0,None,"Luis Avilan"
ATL201305050,gearc001,8,1,2,3,8,1,1,0,None,"Cory Gearrin"
ATL201305050,gearc001,8,1,2,3,8,1,1,0,None,"Cory Gearrin"
ATL201305050,gearc001,8,1,2,3,8,1,1,0,None,"Cory Gearrin"
ATL201305050,oflae001,8,1,2,3,8,1,1,1,None,"Eric O'Flaherty"
ATL201305050,oflae001,8,1,2,3,8,1,1,1,None,"Eric O'Flaherty"
ATL201305050,oflae001,8,1,2,3,8,1,1,1,None,"Eric O'Flaherty"
ATL201305050,oflae001,8,1,2,3,8,1,1,1,None,"Eric O'Flaherty"
ATL201305050,varva001,9,1,0,4,9,0,0,0,None,"Anthony Varvaro"
ATL201305050,varva001,9,1,0,4,9,0,0,0,None,"Anthony Varvaro"
ATL201305050,varva001,9,1,0,4,9,0,0,0,None,"Anthony Varvaro"
ATL201305050,varva001,9,1,0,4,9,0,0,0,None,"Anthony Varvaro"
ATL201305050,famij001,5,0,0,2,5,1,1,1,None,"Jeurys Familia"
ATL201305050,famij001,5,0,0,2,5,1,1,1,None,"Jeurys Familia"
ATL201305050,lyonb003,7,0,0,2,8,0,0,0,None,"Brandon Lyon"
ATL201305050,lyonb003,7,0,0,2,8,0,0,0,None,"Brandon Lyon"
ATL201305050,lyonb003,7,0,0,2,8,0,0,0,None,"Brandon Lyon"
ATL201305050,lyonb003,7,0,0,2,8,0,0,0,None,"Brandon Lyon"
ATL201305050,lyonb003,7,0,0,2,8,0,0,0,None,"Brandon Lyon"
ATL201305050,atchs001,8,0,0,4,8,1,0,1,None,"Scott Atchison"
ATL201305050,atchs001,8,0,0,4,8,1,0,1,None,"Scott Atchison"
ATL201305050,atchs001,8,0,0,4,8,1,0,1,None,"Scott Atchison"
ATL201305050,atchs001,8,0,0,4,8,1,0,1,None,"Scott Atchison"
ATL201305170,oflae001,8,1,0,4,8,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201305170,oflae001,8,1,0,4,8,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201305170,oflae001,8,1,0,4,8,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201305170,oflae001,8,1,0,4,8,0,0,0,kimbc001,"Eric O'Flaherty"
ATL201305170,rodrp001,6,0,1,4,2,1,1,0,kimbc001,"Paco Rodriguez"
ATL201305170,rodrp001,6,0,1,4,2,1,1,0,kimbc001,"Paco Rodriguez"
ATL201305170,howej003,8,0,1,5,8,0,0,0,kimbc001,"J.P. Howell"
ATL201305170,howej003,8,0,1,5,8,0,0,0,kimbc001,"J.P. Howell"
ATL201305170,howej003,8,0,1,5,8,0,0,0,kimbc001,"J.P. Howell"
ATL201305180,gearc001,8,1,0,1,0,0,0,0,kimbc001,"Cory Gearrin"
ATL201305180,gearc001,8,1,0,1,0,0,0,0,kimbc001,"Cory Gearrin"
ATL201305180,gearc001,8,1,0,1,0,0,0,0,kimbc001,"Cory Gearrin"
ATL201305180,jansk001,8,0,1,1,0,1,0,0,kimbc001,"Kenley Jansen"
ATL201305180,jansk001,8,0,1,1,0,1,0,0,kimbc001,"Kenley Jansen"
ATL201305180,jansk001,8,0,1,1,0,1,0,0,kimbc001,"Kenley Jansen"
ATL201305180,jansk001,8,0,1,1,0,1,0,0,kimbc001,"Kenley Jansen"
ATL201305190,avill001,8,1,0,2,1,0,0,0,kimbc001,"Luis Avilan"
ATL201305190,avill001,8,1,0,2,1,0,0,0,kimbc001,"Luis Avilan"
ATL201305190,howej003,6,0,0,2,1,1,0,0,kimbc001,"J.P. Howell"
ATL201305190,howej003,6,0,0,2,1,1,0,0,kimbc001,"J.P. Howell"
ATL201305190,howej003,6,0,0,2,1,1,0,0,kimbc001,"J.P. Howell"
ATL201305190,belir001,6,0,2,2,1,1,1,0,kimbc001,"Ronald Belisario"
ATL201305190,belir001,6,0,2,2,1,1,1,0,kimbc001,"Ronald Belisario"
ATL201305190,belir001,6,0,2,2,1,1,1,0,kimbc001,"Ronald Belisario"
ATL201305190,rodrp001,7,0,2,2,1,1,0,0,kimbc001,"Paco Rodriguez"
ATL201305190,rodrp001,7,0,2,2,1,1,0,0,kimbc001,"Paco Rodriguez"
ATL201305200,avill001,9,1,1,1,5,1,0,0,gearc001,"Luis Avilan"
ATL201305200,avill001,9,1,1,1,5,1,0,0,gearc001,"Luis Avilan"
ATL201305200,gearc001,9,1,2,1,5,1,1,0,gearc001,"Cory Gearrin"
ATL201305200,gearc001,9,1,2,1,5,1,1,0,gearc001,"Cory Gearrin"
ATL201305200,gearc001,9,1,2,1,5,1,1,0,gearc001,"Cory Gearrin"
ATL201305210,varva001,6,1,0,2,3,0,0,0,None,"Anthony Varvaro"
ATL201305210,varva001,6,1,0,2,3,0,0,0,None,"Anthony Varvaro"
ATL201305210,varva001,6,1,0,2,3,0,0,0,None,"Anthony Varvaro"
ATL201305210,varva001,6,1,0,2,3,0,0,0,None,"Anthony Varvaro"
ATL201305210,gearc001,8,1,1,2,3,1,1,0,None,"Cory Gearrin"
ATL201305210,gearc001,8,1,1,2,3,1,1,0,None,"Cory Gearrin"
ATL201305210,gearc001,8,1,1,2,3,1,1,0,None,"Cory Gearrin"
ATL201305210,carpd001,9,1,0,4,3,0,0,0,None,"David Carpenter"
ATL201305210,carpd001,9,1,0,4,3,0,0,0,None,"David Carpenter"
ATL201305210,carpd001,9,1,0,4,3,0,0,0,None,"David Carpenter"
ATL201305210,carpd001,9,1,0,4,3,0,0,0,None,"David Carpenter"
ATL201305210,swara001,3,0,0,2,2,0,0,0,None,"Anthony Swarzak"
ATL201305210,swara001,3,0,0,2,2,0,0,0,None,"Anthony Swarzak"
ATL201305210,swara001,3,0,0,2,2,0,0,0,None,"Anthony Swarzak"
ATL201305210,burtj001,8,0,0,4,3,0,0,0,None,"Jared Burton"
ATL201305210,burtj001,8,0,0,4,3,0,0,0,None,"Jared Burton"
ATL201305210,burtj001,8,0,0,4,3,0,0,0,None,"Jared Burton"
ATL201305210,burtj001,8,0,0,4,3,0,0,0,None,"Jared Burton"
ATL201305220,rasmc002,8,1,1,1,8,1,1,0,None,"Cory Rasmus"
ATL201305220,rasmc002,8,1,1,1,8,1,1,0,None,"Cory Rasmus"
ATL201305220,roenj001,4,0,2,0,8,0,1,0,None,"Josh Roenicke"
ATL201305220,roenj001,4,0,2,0,8,0,1,0,None,"Josh Roenicke"
ATL201305220,roenj001,4,0,2,0,8,0,1,0,None,"Josh Roenicke"
ATL201305220,roenj001,4,0,2,0,8,0,1,0,None,"Josh Roenicke"
ATL201305220,presr001,6,0,0,1,8,0,0,0,None,"Ryan Pressly"
ATL201305290,carpd001,3,1,0,3,0,0,0,0,jansc001,"David Carpenter"
ATL201305290,carpd001,3,1,0,3,0,0,0,0,jansc001,"David Carpenter"
ATL201305290,carpd001,3,1,0,3,0,0,0,0,jansc001,"David Carpenter"
ATL201305290,carpd001,3,1,0,3,0,0,0,0,jansc001,"David Carpenter"
ATL201305290,waldj001,8,1,0,3,0,0,0,0,jansc001,"Jordan Walden"
ATL201305290,waldj001,8,1,0,3,0,0,0,0,jansc001,"Jordan Walden"
ATL201305290,waldj001,8,1,0,3,0,0,0,0,jansc001,"Jordan Walden"
ATL201305290,waldj001,8,1,0,3,0,0,0,0,jansc001,"Jordan Walden"
ATL201305290,perej001,4,0,1,3,0,1,1,0,jansc001,"Juan Perez"
ATL201305290,perej001,4,0,1,3,0,1,1,0,jansc001,"Juan Perez"
ATL201305290,perej001,4,0,1,3,0,1,1,0,jansc001,"Juan Perez"
ATL201305300,redmt002,8,0,0,3,9,0,0,0,None,"Todd Redmond"
ATL201305300,redmt002,8,0,0,3,9,0,0,0,None,"Todd Redmond"
ATL201305310,varva001,7,1,2,3,1,0,1,0,sorir001,"Anthony Varvaro"
ATL201305310,varva001,7,1,2,3,1,0,1,0,sorir001,"Anthony Varvaro"
ATL201305310,varva001,7,1,2,3,1,0,1,0,sorir001,"Anthony Varvaro"
ATL201305310,varva001,7,1,2,3,1,0,1,0,sorir001,"Anthony Varvaro"
ATL201305310,avill001,8,1,2,3,2,0,0,0,sorir001,"Luis Avilan"
ATL201305310,avill001,8,1,2,3,2,0,0,0,sorir001,"Luis Avilan"
